Product Name,Brand Name,Price,Rating,Reviews,Review Votes,Sentiments,neg,neu,pos,compound,review_length
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,5,loved everything also look like touch phone make stylish yet classic,1.0,1,0.0,0.584,0.416,0.7506,68
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,5,solution want looking economic sophisticated price good choice product receiverecommend,2.0,1,0.0,0.373,0.627,0.8442,87
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,5,phone excellent phone great price impressed feature phone would recommend anyone,1.0,1,0.0,0.343,0.657,0.9246,80
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,3,problem setting correct time nokia asha customer support nokiacom accept inquiry asha phone product obsolete nokia customer support poor booklet came phone also poorly written,5.0,0,0.229,0.543,0.229,0.0,175
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,4,good phone although seems small screen however capable performing basic function calling messaging web browsing social networking also wifi capability,1.0,1,0.0,0.766,0.234,0.6705,150
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,5,ive long time user iphone finally got sick sold wanted simple phone going fit bill well texting interface nice intuitive battery life stellar connects internet fine check email case emergency look direction etc basically everything able smartphone without bell whistle physical keyboard quite nice o seems stable snappy thing like calendar todo memo etcbackup snap insert sd card go setting back itunes want add music podcasts plug computer copy paste sd card youre donei would buy phone definitely broke lost,2.0,1,0.112,0.674,0.214,0.7884,509
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,5,phone like nokias feature phone great value durability last phone buying one nokia c also great phone lasted year probably would kept going hadnt accidentally jumped pool pocket p phone basically update c sleek small full qwerty keyboard wifi internet browsing best phone get youre looking functionality dont want throw hundred dollar smartphone data planand buyer aware smartphone youre looking anything like smartphone disappointed youre looking toy take pocket every couple minute tinker around disappointed yes internet browser work well screen quite small good recreational browsing use look thing work fine also social network apps dont use dont know well work thats priority phone probably isnt best choice go camera dont use cant speak quality camera important isnt best choicethe potential negative see phone key really pretty small havent issue personally someone big hand see could annoyingi bought phone advantage owning smartphone longer battery life higher durability lower cost still good accomplishing need youre looking thing nokia definitely best way go,12.0,1,0.064,0.635,0.301,0.9933,1071
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,5,love,0.0,1,0.0,0.0,1.0,0.6369,4
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,2,sorry took long reply review purchase monthsthis phone clone phone hong kongthe quality fairall symbol dont matchsuch phone work think amazon boycott seller,0.0,0,0.142,0.791,0.067,-0.2263,156
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,5,bought gift mum love strong durable phone good reception function well,0.0,1,0.0,0.28,0.72,0.9371,70
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,1,incredible phone splaniish language dont understand international version lost money,0.0,0,0.204,0.796,0.0,-0.3182,84
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,1,bad,0.0,0,1.0,0.0,0.0,-0.5423,3
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,5,good,0.0,1,0.0,0.0,1.0,0.4404,4
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,1,battery died le hour,0.0,0,0.545,0.455,0.0,-0.5574,20
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,5,excellent product,0.0,1,0.0,0.213,0.787,0.5719,17
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,5,well,0.0,1,0.0,0.0,1.0,0.2732,4
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,1,connect gsm network,0.0,0,0.0,1.0,0.0,0.0,19
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,4,cell phone exceeded expectation user friendly everything work like said would price amazingly cheap feature enormous helpful,1.0,1,0.0,0.622,0.378,0.8176,124
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,4,pro work fine easy use heavycons apps android iphone bb,1.0,1,0.0,0.63,0.37,0.5719,55
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,5,went lot review different phone buying found phone pretty good problem far,1.0,1,0.152,0.506,0.343,0.5267,74
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,3,say ok phone dont like keyboard language option korean chinese,0.0,1,0.171,0.65,0.179,0.0232,62
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,4,phone work great look great shipped quiet quickly issue european charger purchase microusb usb cable charge phone would download update system way,0.0,1,0.0,0.709,0.291,0.8481,146
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,5,ver good,0.0,1,0.0,0.256,0.744,0.4404,8
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,3,pretty capable durable texting phone unlocked advertised version received arabic key addition typical iso basic latin many symbol missing like,2.0,1,0.083,0.604,0.313,0.7269,142
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,5,excellent phone special function communicated social network excellent operationali recommend excellent product,0.0,1,0.0,0.3,0.7,0.946,111
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,1,buy feel like pretended toy hand want kid ok,0.0,1,0.0,0.352,0.648,0.802,44
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,5,excellent phone adult recommend whatsapp internet app radio keyboard qwerty easy use display big visualiser funny,1.0,1,0.0,0.5,0.5,0.9001,113
"""Nokia Asha 302 Unlocked GSM Phone with 3.2MP Camera, Video, QWERTY Keyboard, Wi-Fi, Bluetooth, FM Radio, SNS Integration, MP3/MP4 Player and microSD Slot - White International Version/Warranty",Nokia,299.0,5,enjoyed nokia c phone year tired needed update asha phone symbian simple goodness much higher quality set hardware screen sharper processor faster phone take nice clear picture pretty much good enough ring alert tone discreet professional internet mail stuff actually useable tmobiles g network requires little data stay connected minumal plan strangely wifi yet receives signal insists using network data nothing probably setting menu toggled right setting anyway want phone text easily day battery convenient useable feature yet crack open crackpipe internet constanly asha style may get another one two future bet endrun type practical phone,1.0,1,0.046,0.742,0.212,0.9485,644
"(LANDVO) 5.0"" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black",HTM,69.99,5,exelente,0.0,0,0.0,1.0,0.0,0.0,8
"(LANDVO) 5.0"" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black",HTM,69.99,5,phone work great price although got ups ups guy dropped screen door big door,1.0,1,0.0,0.76,0.24,0.6249,76
"(LANDVO) 5.0"" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black",HTM,69.99,5,keeping mind sub phone generally advertised cheapest quadcore phone landvo l turned good phone exceeded expectation research landvo seems new company l first model released march took risk although le isnt huge risk buying april review available main thing looking powerful inexpensive phone price point battery life also major factor purchased phone basis phone price range time quadcore processor also sport mah battery largest battery price point available modelsthere lot thing immediately liked phone despite low resolution lack ip screen pretty crisp viewing angle decent battery life also goodas averaging two day average use full charge one day heavy use would usually put around range still isnt bad also almost shocked build quality phone heavier namebrand competition size class weighty solid feel side metal volume rocker power button creak everything fit together tightly fit finish top notch believe screen plastic glass however pro con plastic screen susceptible scratching however mean never worry cracked screen drop phone phone came screen protector prefitted phone additional one box included silicone case relatively simple also nice touch especially owing fact noname brand phone unlikely third party support case suchhowever would recommended phone anyone time performance lackluster quadcore soc quite snappy however small mb ram suffering android wary purchasing phone le gb ram regretting point would freeze stutter even simplest task hammering text put forth best effort streamline system much possible keep running smoothly fact didnt enough ram power android comfortably ready ditch phone something newi completely changed tune however wouldnt hesitate recommend phone heartbeat surprisingly landvo supported releasing official kitkat rom phone tech savvy boon kitkat actually streamlined google device mb ram run comfortably bit resource hog point figured nothing losei planning dumping phone anyways needle say flashing kitkat made world difference performance literally night day upgrading literally got rid lag experiencing phone quite fasti would argue faster sero pro tablet running old venerable tegra processor demanding apps load quickly without stuttering animation smooth everything become joy use phoneif looking ridiculously cheap fast android phone good battery life good build quality one looking hand going compete totl phone measly shouldnt expecting get perfectly usable phone almost throw away price ive noticed vendor selling l android already installed look like new stock phone upgraded tech savvy comfortable flashing phone make sure purchase one already installed love,16.0,1,0.073,0.732,0.195,0.994,2620
"(LANDVO) 5.0"" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black",HTM,69.99,5,good product recomended need fast good looking goodthank,9.0,1,0.0,0.508,0.492,0.7003,56
"(LANDVO) 5.0"" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black",HTM,69.99,5,autistic son glory lol thank,0.0,1,0.0,0.185,0.815,0.8316,28
"(LANDVO) 5.0"" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black",HTM,69.99,4,around good phone glitchy laggy fee problem storage small gb camera poor quality im pretty certain buy galaxy camera install phone around pretty great phone,0.0,1,0.148,0.458,0.394,0.8658,156
"(LANDVO) 5.0"" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black",HTM,69.99,4,problem taking phone straight talkthe phone came week thing didnt like camera horrible trying get take picture picture wasnt clear,0.0,0,0.262,0.561,0.178,-0.3058,130
"(LANDVO) 5.0"" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black",HTM,69.99,2,delivery fast overall quality phone like price cheap good quality camera one feature use also durable screen damaged inch drop however suppose get pay month willing buy real phone lose terrible one,0.0,0,0.286,0.587,0.127,-0.7003,197
"(LANDVO) 5.0"" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black",HTM,69.99,5,perfect,0.0,1,0.0,0.0,1.0,0.5719,7
"(LANDVO) 5.0"" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black",HTM,69.99,1,worked ok awhile every time tap back shuts,0.0,1,0.0,0.761,0.239,0.296,42
"(LANDVO) 5.0"" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black",HTM,69.99,5,great phone sone happy needed get extra microsd card storage,0.0,1,0.0,0.506,0.494,0.8316,60
"(LANDVO) 5.0"" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black",HTM,69.99,3,valid movilnet venezuela low memory bad camera low price great,0.0,0,0.433,0.337,0.23,-0.3818,62
"(LANDVO) 5.0"" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black",HTM,69.99,5,good excellent,0.0,1,0.0,0.0,1.0,0.765,14
"(LANDVO) 5.0"" Capacitive Touch MTK6582 Quad Core Android 4.2.2 3G Phone 512MB RAM 4GB ROM 2MP CAM WiFi GPS - Black",HTM,69.99,2,first got phone poor camera one day hit phone pencil turned immediately like phone whatsoever would recommend getting phone especially like take lot picture use lot apps storage also poor,0.0,1,0.16,0.646,0.194,0.0772,187
